image_path,label
./dataset/nhcd\consonants\19\016_01.jpg,ध
./dataset/nhcd\consonants\19\016_02.jpg,ध
./dataset/nhcd\consonants\19\017_01.jpg,ध
./dataset/nhcd\consonants\19\017_02.jpg,ध
./dataset/nhcd\consonants\19\019_01.jpg,ध
./dataset/nhcd\consonants\19\019_02.jpg,ध
./dataset/nhcd\consonants\19\020_01.jpg,ध
./dataset/nhcd\consonants\19\020_02.jpg,ध
./dataset/nhcd\consonants\19\022_01.jpg,ध
./dataset/nhcd\consonants\19\022_02.jpg,ध
./dataset/nhcd\consonants\19\023_01.jpg,ध
./dataset/nhcd\consonants\19\023_02.jpg,ध
./dataset/nhcd\consonants\19\025_01.jpg,ध
./dataset/nhcd\consonants\19\025_02.jpg,ध
./dataset/nhcd\consonants\19\027_01.jpg,ध
./dataset/nhcd\consonants\19\027_02.jpg,ध
./dataset/nhcd\consonants\19\028_01.jpg,ध
./dataset/nhcd\consonants\19\028_02.jpg,ध
./dataset/nhcd\consonants\19\029_01.jpg,ध
./dataset/nhcd\consonants\19\030_01.jpg,ध
./dataset/nhcd\consonants\19\032_02.jpg,ध
./dataset/nhcd\consonants\19\033_01.jpg,ध
./dataset/nhcd\consonants\19\033_02.jpg,ध
./dataset/nhcd\consonants\19\034_01.jpg,ध
./dataset/nhcd\consonants\19\034_02.jpg,ध
./dataset/nhcd\consonants\19\035_01.jpg,ध
./dataset/nhcd\consonants\19\035_02.jpg,ध
./dataset/nhcd\consonants\19\036_01.jpg,ध
./dataset/nhcd\consonants\19\037_02.jpg,ध
./dataset/nhcd\consonants\19\038_01.jpg,ध
./dataset/nhcd\consonants\19\038_02.jpg,ध
./dataset/nhcd\consonants\19\039_01.jpg,ध
./dataset/nhcd\consonants\19\039_02.jpg,ध
./dataset/nhcd\consonants\19\040_01.jpg,ध
./dataset/nhcd\consonants\19\040_02.jpg,ध
./dataset/nhcd\consonants\19\041_01.jpg,ध
./dataset/nhcd\consonants\19\042_02.jpg,ध
./dataset/nhcd\consonants\19\043_01.jpg,ध
./dataset/nhcd\consonants\19\043_02.jpg,ध
./dataset/nhcd\consonants\19\044_01.jpg,ध
./dataset/nhcd\consonants\19\044_02.jpg,ध
./dataset/nhcd\consonants\19\045_01.jpg,ध
./dataset/nhcd\consonants\19\045_02.jpg,ध
./dataset/nhcd\consonants\19\047_01.jpg,ध
./dataset/nhcd\consonants\20\001_02.jpg,न
./dataset/nhcd\consonants\20\002_01.jpg,न
./dataset/nhcd\consonants\20\002_02.jpg,न
./dataset/nhcd\consonants\20\004_01.jpg,न
./dataset/nhcd\consonants\20\004_02.jpg,न
./dataset/nhcd\consonants\20\005_01.jpg,न
./dataset/nhcd\consonants\20\005_02.jpg,न
./dataset/nhcd\consonants\20\006_01.jpg,न
./dataset/nhcd\consonants\20\007_02.jpg,न
./dataset/nhcd\consonants\20\008_01.jpg,न
./dataset/nhcd\consonants\20\008_02.jpg,न
./dataset/nhcd\consonants\20\010_01.jpg,न
./dataset/nhcd\consonants\20\010_02.jpg,न
./dataset/nhcd\consonants\20\011_01.jpg,न
./dataset/nhcd\consonants\20\011_02.jpg,न
./dataset/nhcd\consonants\20\012_01.jpg,न
./dataset/nhcd\consonants\20\013_02.jpg,न
./dataset/nhcd\consonants\20\014_01.jpg,न
./dataset/nhcd\consonants\20\014_02.jpg,न
./dataset/nhcd\consonants\20\015_01.jpg,न
./dataset/nhcd\consonants\20\015_02.jpg,न
./dataset/nhcd\consonants\20\016_01.jpg,न
./dataset/nhcd\consonants\20\016_02.jpg,न
./dataset/nhcd\consonants\20\017_01.jpg,न
./dataset/nhcd\consonants\20\018_02.jpg,न
./dataset/nhcd\consonants\20\019_01.jpg,न
./dataset/nhcd\consonants\20\019_02.jpg,न
./dataset/nhcd\consonants\20\020_01.jpg,न
./dataset/nhcd\consonants\20\020_02.jpg,न
./dataset/nhcd\consonants\20\022_01.jpg,न
./dataset/nhcd\consonants\20\022_02.jpg,न
./dataset/nhcd\consonants\20\023_01.jpg,न
./dataset/nhcd\consonants\20\024_02.jpg,न
./dataset/nhcd\consonants\20\025_01.jpg,न
./dataset/nhcd\consonants\20\025_02.jpg,न
./dataset/nhcd\consonants\20\027_01.jpg,न
./dataset/nhcd\consonants\20\027_02.jpg,न
./dataset/nhcd\consonants\20\028_01.jpg,न
./dataset/nhcd\consonants\20\028_02.jpg,न
./dataset/nhcd\consonants\20\029_01.jpg,न
./dataset/nhcd\consonants\20\032_01.jpg,न
./dataset/nhcd\consonants\20\032_02.jpg,न
./dataset/nhcd\consonants\20\033_01.jpg,न
./dataset/nhcd\consonants\20\033_02.jpg,न
./dataset/nhcd\consonants\20\034_01.jpg,न
./dataset/nhcd\consonants\20\034_02.jpg,न
./dataset/nhcd\consonants\20\035_01.jpg,न
./dataset/nhcd\consonants\20\035_02.jpg,न
./dataset/nhcd\consonants\20\037_01.jpg,न
./dataset/nhcd\consonants\20\037_02.jpg,न
./dataset/nhcd\consonants\20\038_01.jpg,न
./dataset/nhcd\consonants\20\038_02.jpg,न
./dataset/nhcd\consonants\20\039_01.jpg,न
./dataset/nhcd\consonants\20\039_02.jpg,न
./dataset/nhcd\consonants\20\040_01.jpg,न
./dataset/nhcd\consonants\20\040_02.jpg,न
./dataset/nhcd\consonants\20\042_01.jpg,न
./dataset/nhcd\consonants\20\042_02.jpg,न
./dataset/nhcd\consonants\20\043_01.jpg,न
./dataset/nhcd\consonants\20\043_02.jpg,न
./dataset/nhcd\consonants\20\044_01.jpg,न
./dataset/nhcd\consonants\20\044_02.jpg,न
./dataset/nhcd\consonants\20\045_01.jpg,न
./dataset/nhcd\consonants\20\045_02.jpg,न
./dataset/nhcd\consonants\21\001_01.jpg,प
./dataset/nhcd\consonants\21\001_02.jpg,प
./dataset/nhcd\consonants\21\002_01.jpg,प
./dataset/nhcd\consonants\21\002_02.jpg,प
./dataset/nhcd\consonants\21\004_01.jpg,प
./dataset/nhcd\consonants\21\004_02.jpg,प
./dataset/nhcd\consonants\21\005_01.jpg,प
./dataset/nhcd\consonants\21\005_02.jpg,प
./dataset/nhcd\consonants\21\007_01.jpg,प
./dataset/nhcd\consonants\21\007_02.jpg,प
./dataset/nhcd\consonants\21\008_01.jpg,प
./dataset/nhcd\consonants\21\008_02.jpg,प
./dataset/nhcd\consonants\21\010_01.jpg,प
./dataset/nhcd\consonants\21\010_02.jpg,प
./dataset/nhcd\consonants\21\011_01.jpg,प
./dataset/nhcd\consonants\21\011_02.jpg,प
./dataset/nhcd\consonants\21\013_01.jpg,प
./dataset/nhcd\consonants\21\013_02.jpg,प
./dataset/nhcd\consonants\21\014_01.jpg,प
./dataset/nhcd\consonants\21\014_02.jpg,प
./dataset/nhcd\consonants\21\015_01.jpg,प
./dataset/nhcd\consonants\21\015_02.jpg,प
./dataset/nhcd\consonants\21\016_01.jpg,प
./dataset/nhcd\consonants\21\016_02.jpg,प
./dataset/nhcd\consonants\21\018_01.jpg,प
./dataset/nhcd\consonants\21\018_02.jpg,प
./dataset/nhcd\consonants\21\019_01.jpg,प
./dataset/nhcd\consonants\21\019_02.jpg,प
./dataset/nhcd\consonants\21\020_01.jpg,प
./dataset/nhcd\consonants\21\020_02.jpg,प
./dataset/nhcd\consonants\21\022_01.jpg,प
./dataset/nhcd\consonants\21\022_02.jpg,प
./dataset/nhcd\consonants\21\024_01.jpg,प
./dataset/nhcd\consonants\21\024_02.jpg,प
./dataset/nhcd\consonants\21\025_01.jpg,प
./dataset/nhcd\consonants\21\025_02.jpg,प
./dataset/nhcd\consonants\21\027_01.jpg,प
./dataset/nhcd\consonants\21\027_02.jpg,प
./dataset/nhcd\consonants\21\028_01.jpg,प
./dataset/nhcd\consonants\21\028_02.jpg,प
./dataset/nhcd\consonants\21\030_02.jpg,प
./dataset/nhcd\consonants\21\032_01.jpg,प
./dataset/nhcd\consonants\21\032_02.jpg,प
./dataset/nhcd\consonants\21\033_01.jpg,प
./dataset/nhcd\consonants\21\033_02.jpg,प
./dataset/nhcd\consonants\21\034_01.jpg,प
./dataset/nhcd\consonants\21\034_02.jpg,प
./dataset/nhcd\consonants\21\035_01.jpg,प
./dataset/nhcd\consonants\21\036_02.jpg,प
./dataset/nhcd\consonants\21\037_01.jpg,प
./dataset/nhcd\consonants\21\037_02.jpg,प
./dataset/nhcd\consonants\21\038_01.jpg,प
./dataset/nhcd\consonants\21\038_02.jpg,प
./dataset/nhcd\consonants\21\039_01.jpg,प
./dataset/nhcd\consonants\21\039_02.jpg,प
./dataset/nhcd\consonants\21\040_01.jpg,प
./dataset/nhcd\consonants\21\041_02.jpg,प
./dataset/nhcd\consonants\21\042_01.jpg,प
./dataset/nhcd\consonants\21\042_02.jpg,प
./dataset/nhcd\consonants\21\043_01.jpg,प
./dataset/nhcd\consonants\21\043_02.jpg,प
./dataset/nhcd\consonants\21\044_01.jpg,प
./dataset/nhcd\consonants\21\044_02.jpg,प
./dataset/nhcd\consonants\21\045_01.jpg,प
./dataset/nhcd\consonants\21\047_02.jpg,प
./dataset/nhcd\consonants\22\001_01.jpg,फ
./dataset/nhcd\consonants\22\001_02.jpg,फ
./dataset/nhcd\consonants\22\002_01.jpg,फ
./dataset/nhcd\consonants\22\002_02.jpg,फ
./dataset/nhcd\consonants\22\004_01.jpg,फ
./dataset/nhcd\consonants\22\004_02.jpg,फ
./dataset/nhcd\consonants\22\005_01.jpg,फ
./dataset/nhcd\consonants\22\006_02.jpg,फ
./dataset/nhcd\consonants\22\007_01.jpg,फ
./dataset/nhcd\consonants\22\007_02.jpg,फ
./dataset/nhcd\consonants\22\008_01.jpg,फ
./dataset/nhcd\consonants\22\008_02.jpg,फ
./dataset/nhcd\consonants\22\010_01.jpg,फ
./dataset/nhcd\consonants\22\010_02.jpg,फ
./dataset/nhcd\consonants\22\011_01.jpg,फ
./dataset/nhcd\consonants\22\012_02.jpg,फ
./dataset/nhcd\consonants\22\013_01.jpg,फ
./dataset/nhcd\consonants\22\013_02.jpg,फ
./dataset/nhcd\consonants\22\014_01.jpg,फ
./dataset/nhcd\consonants\22\014_02.jpg,फ
./dataset/nhcd\consonants\22\015_01.jpg,फ
./dataset/nhcd\consonants\22\015_02.jpg,फ
./dataset/nhcd\consonants\22\016_01.jpg,फ
./dataset/nhcd\consonants\22\017_02.jpg,फ
./dataset/nhcd\consonants\22\018_01.jpg,फ
./dataset/nhcd\consonants\22\018_02.jpg,फ
./dataset/nhcd\consonants\22\019_01.jpg,फ
./dataset/nhcd\consonants\22\019_02.jpg,फ
./dataset/nhcd\consonants\22\020_01.jpg,फ
./dataset/nhcd\consonants\22\020_02.jpg,फ
./dataset/nhcd\consonants\22\022_01.jpg,फ
./dataset/nhcd\consonants\22\023_02.jpg,फ
./dataset/nhcd\consonants\22\024_01.jpg,फ
./dataset/nhcd\consonants\22\024_02.jpg,फ
./dataset/nhcd\consonants\22\025_01.jpg,फ
./dataset/nhcd\consonants\22\025_02.jpg,फ
./dataset/nhcd\consonants\22\027_01.jpg,फ
./dataset/nhcd\consonants\22\027_02.jpg,फ
./dataset/nhcd\consonants\22\028_01.jpg,फ
./dataset/nhcd\consonants\22\030_01.jpg,फ
./dataset/nhcd\consonants\22\030_02.jpg,फ
./dataset/nhcd\consonants\22\032_01.jpg,फ
./dataset/nhcd\consonants\22\032_02.jpg,फ
./dataset/nhcd\consonants\22\033_01.jpg,फ
./dataset/nhcd\consonants\22\033_02.jpg,फ
./dataset/nhcd\consonants\22\034_01.jpg,फ
./dataset/nhcd\consonants\22\034_02.jpg,फ
./dataset/nhcd\consonants\22\036_01.jpg,फ
./dataset/nhcd\consonants\22\036_02.jpg,फ
./dataset/nhcd\consonants\22\037_01.jpg,फ
./dataset/nhcd\consonants\22\037_02.jpg,फ
./dataset/nhcd\consonants\22\038_01.jpg,फ
./dataset/nhcd\consonants\22\038_02.jpg,फ
./dataset/nhcd\consonants\22\039_01.jpg,फ
./dataset/nhcd\consonants\22\039_02.jpg,फ
./dataset/nhcd\consonants\22\041_01.jpg,फ
./dataset/nhcd\consonants\22\041_02.jpg,फ
./dataset/nhcd\consonants\22\042_01.jpg,फ
./dataset/nhcd\consonants\22\042_02.jpg,फ
./dataset/nhcd\consonants\22\043_01.jpg,फ
./dataset/nhcd\consonants\22\043_02.jpg,फ
./dataset/nhcd\consonants\22\044_01.jpg,फ
./dataset/nhcd\consonants\22\044_02.jpg,फ
./dataset/nhcd\consonants\22\047_01.jpg,फ
./dataset/nhcd\consonants\22\047_02.jpg,फ
./dataset/nhcd\consonants\23\001_01.jpg,ब
./dataset/nhcd\consonants\23\001_02.jpg,ब
./dataset/nhcd\consonants\23\002_01.jpg,ब
./dataset/nhcd\consonants\23\002_02.jpg,ब
./dataset/nhcd\consonants\23\004_01.jpg,ब
./dataset/nhcd\consonants\23\004_02.jpg,ब
./dataset/nhcd\consonants\23\006_01.jpg,ब
./dataset/nhcd\consonants\23\006_02.jpg,ब
./dataset/nhcd\consonants\23\007_01.jpg,ब
./dataset/nhcd\consonants\23\007_02.jpg,ब
./dataset/nhcd\consonants\23\008_01.jpg,ब
./dataset/nhcd\consonants\23\008_02.jpg,ब
./dataset/nhcd\consonants\23\010_01.jpg,ब
./dataset/nhcd\consonants\23\010_02.jpg,ब
./dataset/nhcd\consonants\23\012_01.jpg,ब
./dataset/nhcd\consonants\23\012_02.jpg,ब
./dataset/nhcd\consonants\23\013_01.jpg,ब
./dataset/nhcd\consonants\23\013_02.jpg,ब
./dataset/nhcd\consonants\23\014_01.jpg,ब
./dataset/nhcd\consonants\23\014_02.jpg,ब
./dataset/nhcd\consonants\23\015_01.jpg,ब
./dataset/nhcd\consonants\23\015_02.jpg,ब
./dataset/nhcd\consonants\23\017_01.jpg,ब
./dataset/nhcd\consonants\23\017_02.jpg,ब
./dataset/nhcd\consonants\23\018_01.jpg,ब
./dataset/nhcd\consonants\23\018_02.jpg,ब
./dataset/nhcd\consonants\23\019_01.jpg,ब
./dataset/nhcd\consonants\23\019_02.jpg,ब
./dataset/nhcd\consonants\23\020_01.jpg,ब
./dataset/nhcd\consonants\23\020_02.jpg,ब
./dataset/nhcd\consonants\23\023_01.jpg,ब
./dataset/nhcd\consonants\23\023_02.jpg,ब
./dataset/nhcd\consonants\23\024_01.jpg,ब
./dataset/nhcd\consonants\23\024_02.jpg,ब
./dataset/nhcd\consonants\23\025_01.jpg,ब
./dataset/nhcd\consonants\23\025_02.jpg,ब
./dataset/nhcd\consonants\23\027_01.jpg,ब
./dataset/nhcd\consonants\23\027_02.jpg,ब
./dataset/nhcd\consonants\23\029_01.jpg,ब
./dataset/nhcd\consonants\23\030_01.jpg,ब
./dataset/nhcd\consonants\23\030_02.jpg,ब
./dataset/nhcd\consonants\23\032_01.jpg,ब
./dataset/nhcd\consonants\23\032_02.jpg,ब
./dataset/nhcd\consonants\23\033_01.jpg,ब
./dataset/nhcd\consonants\23\033_02.jpg,ब
./dataset/nhcd\consonants\23\034_01.jpg,ब
./dataset/nhcd\consonants\23\035_02.jpg,ब
./dataset/nhcd\consonants\23\036_01.jpg,ब
./dataset/nhcd\consonants\23\036_02.jpg,ब
./dataset/nhcd\consonants\23\037_01.jpg,ब
./dataset/nhcd\consonants\23\037_02.jpg,ब
./dataset/nhcd\consonants\23\038_01.jpg,ब
./dataset/nhcd\consonants\23\038_02.jpg,ब
./dataset/nhcd\consonants\23\039_01.jpg,ब
./dataset/nhcd\consonants\23\040_02.jpg,ब
./dataset/nhcd\consonants\23\041_01.jpg,ब
./dataset/nhcd\consonants\23\041_02.jpg,ब
./dataset/nhcd\consonants\23\042_01.jpg,ब
./dataset/nhcd\consonants\23\042_02.jpg,ब
./dataset/nhcd\consonants\23\043_01.jpg,ब
./dataset/nhcd\consonants\23\043_02.jpg,ब
./dataset/nhcd\consonants\23\044_01.jpg,ब
./dataset/nhcd\consonants\23\045_02.jpg,ब
./dataset/nhcd\consonants\23\047_01.jpg,ब
./dataset/nhcd\consonants\23\047_02.jpg,ब
./dataset/nhcd\consonants\24\001_01.jpg,भ
./dataset/nhcd\consonants\24\001_02.jpg,भ
./dataset/nhcd\consonants\24\002_01.jpg,भ
./dataset/nhcd\consonants\24\002_02.jpg,भ
./dataset/nhcd\consonants\24\004_01.jpg,भ
./dataset/nhcd\consonants\24\005_02.jpg,भ
./dataset/nhcd\consonants\24\006_01.jpg,भ
./dataset/nhcd\consonants\24\006_02.jpg,भ
./dataset/nhcd\consonants\24\007_01.jpg,भ
./dataset/nhcd\consonants\24\007_02.jpg,भ
./dataset/nhcd\consonants\24\008_01.jpg,भ
./dataset/nhcd\consonants\24\008_02.jpg,भ
./dataset/nhcd\consonants\24\010_01.jpg,भ
./dataset/nhcd\consonants\24\011_02.jpg,भ
./dataset/nhcd\consonants\24\012_01.jpg,भ
./dataset/nhcd\consonants\24\012_02.jpg,भ
./dataset/nhcd\consonants\24\013_01.jpg,भ
./dataset/nhcd\consonants\24\013_02.jpg,भ
./dataset/nhcd\consonants\24\014_01.jpg,भ
./dataset/nhcd\consonants\24\014_02.jpg,भ
./dataset/nhcd\consonants\24\015_01.jpg,भ
./dataset/nhcd\consonants\24\016_02.jpg,भ
./dataset/nhcd\consonants\24\017_01.jpg,भ
./dataset/nhcd\consonants\24\017_02.jpg,भ
./dataset/nhcd\consonants\24\018_01.jpg,भ
./dataset/nhcd\consonants\24\018_02.jpg,भ
./dataset/nhcd\consonants\24\019_01.jpg,भ
./dataset/nhcd\consonants\24\019_02.jpg,भ
./dataset/nhcd\consonants\24\020_01.jpg,भ
./dataset/nhcd\consonants\24\022_02.jpg,भ
./dataset/nhcd\consonants\24\023_01.jpg,भ
./dataset/nhcd\consonants\24\023_02.jpg,भ
./dataset/nhcd\consonants\24\024_01.jpg,भ
./dataset/nhcd\consonants\24\024_02.jpg,भ
./dataset/nhcd\consonants\24\025_01.jpg,भ
./dataset/nhcd\consonants\24\025_02.jpg,भ
./dataset/nhcd\consonants\24\027_01.jpg,भ
./dataset/nhcd\consonants\24\028_02.jpg,भ
./dataset/nhcd\consonants\24\029_01.jpg,भ
./dataset/nhcd\consonants\24\030_01.jpg,भ
./dataset/nhcd\consonants\24\030_02.jpg,भ
./dataset/nhcd\consonants\24\032_01.jpg,भ
./dataset/nhcd\consonants\24\032_02.jpg,भ
./dataset/nhcd\consonants\24\033_01.jpg,भ
./dataset/nhcd\consonants\24\033_02.jpg,भ
./dataset/nhcd\consonants\24\035_01.jpg,भ
./dataset/nhcd\consonants\24\035_02.jpg,भ
./dataset/nhcd\consonants\24\036_01.jpg,भ
./dataset/nhcd\consonants\24\036_02.jpg,भ
./dataset/nhcd\consonants\24\037_01.jpg,भ
./dataset/nhcd\consonants\24\037_02.jpg,भ
./dataset/nhcd\consonants\24\038_01.jpg,भ
./dataset/nhcd\consonants\24\038_02.jpg,भ
./dataset/nhcd\consonants\24\040_01.jpg,भ
./dataset/nhcd\consonants\24\040_02.jpg,भ
./dataset/nhcd\consonants\24\041_01.jpg,भ
./dataset/nhcd\consonants\24\041_02.jpg,भ
./dataset/nhcd\consonants\24\042_01.jpg,भ
./dataset/nhcd\consonants\24\042_02.jpg,भ
./dataset/nhcd\consonants\24\043_01.jpg,भ
./dataset/nhcd\consonants\24\043_02.jpg,भ
./dataset/nhcd\consonants\24\045_01.jpg,भ
./dataset/nhcd\consonants\24\045_02.jpg,भ
./dataset/nhcd\consonants\24\047_01.jpg,भ
./dataset/nhcd\consonants\24\047_02.jpg,भ
./dataset/nhcd\consonants\25\001_01.jpg,म
./dataset/nhcd\consonants\25\001_02.jpg,म
./dataset/nhcd\consonants\25\002_01.jpg,म
./dataset/nhcd\consonants\25\002_02.jpg,म
./dataset/nhcd\consonants\25\005_01.jpg,म
./dataset/nhcd\consonants\25\005_02.jpg,म
./dataset/nhcd\consonants\25\006_01.jpg,म
./dataset/nhcd\consonants\25\006_02.jpg,म
./dataset/nhcd\consonants\25\007_01.jpg,म
./dataset/nhcd\consonants\25\007_02.jpg,म
./dataset/nhcd\consonants\25\008_01.jpg,म
./dataset/nhcd\consonants\25\008_02.jpg,म
./dataset/nhcd\consonants\25\011_01.jpg,म
./dataset/nhcd\consonants\25\011_02.jpg,म
./dataset/nhcd\consonants\25\012_01.jpg,म
./dataset/nhcd\consonants\25\012_02.jpg,म
./dataset/nhcd\consonants\25\013_01.jpg,म
./dataset/nhcd\consonants\25\013_02.jpg,म
./dataset/nhcd\consonants\25\014_01.jpg,म
./dataset/nhcd\consonants\25\014_02.jpg,म
./dataset/nhcd\consonants\25\016_01.jpg,म
./dataset/nhcd\consonants\25\016_02.jpg,म
./dataset/nhcd\consonants\25\017_01.jpg,म
./dataset/nhcd\consonants\25\017_02.jpg,म
./dataset/nhcd\consonants\25\018_01.jpg,म
./dataset/nhcd\consonants\25\018_02.jpg,म
./dataset/nhcd\consonants\25\019_01.jpg,म
./dataset/nhcd\consonants\25\019_02.jpg,म
./dataset/nhcd\consonants\25\022_01.jpg,म
./dataset/nhcd\consonants\25\022_02.jpg,म
./dataset/nhcd\consonants\25\023_01.jpg,म
./dataset/nhcd\consonants\25\023_02.jpg,म
./dataset/nhcd\consonants\25\024_01.jpg,म
./dataset/nhcd\consonants\25\024_02.jpg,म
./dataset/nhcd\consonants\25\025_01.jpg,म
./dataset/nhcd\consonants\25\025_02.jpg,म
./dataset/nhcd\consonants\25\028_01.jpg,म
./dataset/nhcd\consonants\25\028_02.jpg,म
./dataset/nhcd\consonants\25\029_01.jpg,म
./dataset/nhcd\consonants\25\030_01.jpg,म
./dataset/nhcd\consonants\25\030_02.jpg,म
./dataset/nhcd\consonants\25\032_01.jpg,म
./dataset/nhcd\consonants\25\032_02.jpg,म
./dataset/nhcd\consonants\25\033_01.jpg,म
./dataset/nhcd\consonants\25\034_02.jpg,म
./dataset/nhcd\consonants\25\035_01.jpg,म
./dataset/nhcd\consonants\25\035_02.jpg,म
./dataset/nhcd\consonants\25\036_01.jpg,म
./dataset/nhcd\consonants\25\036_02.jpg,म
./dataset/nhcd\consonants\25\037_01.jpg,म
./dataset/nhcd\consonants\25\037_02.jpg,म
./dataset/nhcd\consonants\25\038_01.jpg,म
./dataset/nhcd\consonants\25\039_02.jpg,म
./dataset/nhcd\consonants\25\040_01.jpg,म
./dataset/nhcd\consonants\25\040_02.jpg,म
./dataset/nhcd\consonants\25\041_01.jpg,म
./dataset/nhcd\consonants\25\041_02.jpg,म
./dataset/nhcd\consonants\25\042_01.jpg,म
./dataset/nhcd\consonants\25\042_02.jpg,म
./dataset/nhcd\consonants\25\043_01.jpg,म
./dataset/nhcd\consonants\25\044_02.jpg,म
./dataset/nhcd\consonants\25\045_01.jpg,म
./dataset/nhcd\consonants\25\045_02.jpg,म
./dataset/nhcd\consonants\25\047_01.jpg,म
./dataset/nhcd\consonants\25\047_02.jpg,म
./dataset/nhcd\consonants\26\001_01.jpg,य
./dataset/nhcd\consonants\26\001_02.jpg,य
./dataset/nhcd\consonants\26\002_01.jpg,य
./dataset/nhcd\consonants\26\004_02.jpg,य
./dataset/nhcd\consonants\26\005_01.jpg,य
./dataset/nhcd\consonants\26\005_02.jpg,य
./dataset/nhcd\consonants\26\006_01.jpg,य
./dataset/nhcd\consonants\26\006_02.jpg,य
./dataset/nhcd\consonants\26\007_01.jpg,य
./dataset/nhcd\consonants\26\007_02.jpg,य
./dataset/nhcd\consonants\26\008_01.jpg,य
./dataset/nhcd\consonants\26\010_02.jpg,य
./dataset/nhcd\consonants\26\011_01.jpg,य
./dataset/nhcd\consonants\26\011_02.jpg,य
./dataset/nhcd\consonants\26\012_01.jpg,य
./dataset/nhcd\consonants\26\012_02.jpg,य
./dataset/nhcd\consonants\26\013_01.jpg,य
./dataset/nhcd\consonants\26\013_02.jpg,य
./dataset/nhcd\consonants\26\014_01.jpg,य
./dataset/nhcd\consonants\26\015_02.jpg,य
./dataset/nhcd\consonants\26\016_01.jpg,य
./dataset/nhcd\consonants\26\016_02.jpg,य
./dataset/nhcd\consonants\26\017_01.jpg,य
./dataset/nhcd\consonants\26\017_02.jpg,य
./dataset/nhcd\consonants\26\018_01.jpg,य
./dataset/nhcd\consonants\26\018_02.jpg,य
./dataset/nhcd\consonants\26\019_01.jpg,य
./dataset/nhcd\consonants\26\020_02.jpg,य
./dataset/nhcd\consonants\26\022_01.jpg,य
./dataset/nhcd\consonants\26\022_02.jpg,य
./dataset/nhcd\consonants\26\023_01.jpg,य
./dataset/nhcd\consonants\26\023_02.jpg,य
./dataset/nhcd\consonants\26\024_01.jpg,य
./dataset/nhcd\consonants\26\024_02.jpg,य
./dataset/nhcd\consonants\26\025_01.jpg,य
./dataset/nhcd\consonants\26\027_02.jpg,य
./dataset/nhcd\consonants\26\028_01.jpg,य
./dataset/nhcd\consonants\26\028_02.jpg,य
./dataset/nhcd\consonants\26\029_01.jpg,य
./dataset/nhcd\consonants\26\030_01.jpg,य
./dataset/nhcd\consonants\26\030_02.jpg,य
./dataset/nhcd\consonants\26\032_01.jpg,य
./dataset/nhcd\consonants\26\032_02.jpg,य
./dataset/nhcd\consonants\26\034_01.jpg,य
./dataset/nhcd\consonants\26\034_02.jpg,य
./dataset/nhcd\consonants\26\035_01.jpg,य
./dataset/nhcd\consonants\26\035_02.jpg,य
./dataset/nhcd\consonants\26\036_01.jpg,य
./dataset/nhcd\consonants\26\036_02.jpg,य
./dataset/nhcd\consonants\26\037_01.jpg,य
./dataset/nhcd\consonants\26\037_02.jpg,य
./dataset/nhcd\consonants\26\039_01.jpg,य
./dataset/nhcd\consonants\26\039_02.jpg,य
./dataset/nhcd\consonants\26\040_01.jpg,य
./dataset/nhcd\consonants\26\040_02.jpg,य
./dataset/nhcd\consonants\26\041_01.jpg,य
./dataset/nhcd\consonants\26\041_02.jpg,य
./dataset/nhcd\consonants\26\042_01.jpg,य
./dataset/nhcd\consonants\26\042_02.jpg,य
./dataset/nhcd\consonants\26\044_01.jpg,य
./dataset/nhcd\consonants\26\044_02.jpg,य
./dataset/nhcd\consonants\26\045_01.jpg,य
./dataset/nhcd\consonants\26\045_02.jpg,य
./dataset/nhcd\consonants\26\047_01.jpg,य
./dataset/nhcd\consonants\26\047_02.jpg,य
./dataset/nhcd\consonants\27\001_01.jpg,र
./dataset/nhcd\consonants\27\001_02.jpg,र
./dataset/nhcd\consonants\27\004_01.jpg,र
./dataset/nhcd\consonants\27\004_02.jpg,र
./dataset/nhcd\consonants\27\005_01.jpg,र
./dataset/nhcd\consonants\27\005_02.jpg,र
./dataset/nhcd\consonants\27\006_01.jpg,र
./dataset/nhcd\consonants\27\006_02.jpg,र
./dataset/nhcd\consonants\27\007_01.jpg,र
./dataset/nhcd\consonants\27\007_02.jpg,र
./dataset/nhcd\consonants\27\010_01.jpg,र
./dataset/nhcd\consonants\27\010_02.jpg,र
./dataset/nhcd\consonants\27\011_01.jpg,र
./dataset/nhcd\consonants\27\011_02.jpg,र
./dataset/nhcd\consonants\27\012_01.jpg,र
./dataset/nhcd\consonants\27\012_02.jpg,र
./dataset/nhcd\consonants\27\013_01.jpg,र
./dataset/nhcd\consonants\27\013_02.jpg,र
./dataset/nhcd\consonants\27\015_01.jpg,र
./dataset/nhcd\consonants\27\015_02.jpg,र
./dataset/nhcd\consonants\27\016_01.jpg,र
./dataset/nhcd\consonants\27\016_02.jpg,र
./dataset/nhcd\consonants\27\017_01.jpg,र
./dataset/nhcd\consonants\27\017_02.jpg,र
./dataset/nhcd\consonants\27\018_01.jpg,र
./dataset/nhcd\consonants\27\018_02.jpg,र
./dataset/nhcd\consonants\27\020_01.jpg,र
./dataset/nhcd\consonants\27\020_02.jpg,र
./dataset/nhcd\consonants\27\022_01.jpg,र
./dataset/nhcd\consonants\27\022_02.jpg,र
./dataset/nhcd\consonants\27\023_01.jpg,र
